,solar,P_solar_max,P_solar_min,P_load,load_min,load_max,SOC_min,SOC_max,P_batt_max,P_batt_min,battery_eta,import_price,export_price,raise_price,lower_price,nu,P_solar,P_meter,P_batt,SOC,Online,import_DOE,export_DOE,upper_IOE,lower_IOE,Upper_DOE_Breach,Lower_DOE_Breach,settled_revenue,aggregator,R_bid,L_bid
136,-4.594909060219631,0,-7,2.385777010484097,0.0,43.5,1.32,13.2,5.0,-5.0,0.9,0.22,0.06,0.00455,0.00125877,0.05,,,,,,,,,,,,,1,,
137,-4.73533328639334,0,-7,2.8864290212885972,0.0,43.5,1.32,13.2,5.0,-5.0,0.9,0.22,0.06,0.00425,0.00112,0.05,,,,,,,,,,,,,1,,
138,-5.52719995932,0,-7,2.764311020826903,0.0,43.5,1.32,13.2,5.0,-5.0,0.9,0.22,0.06,0.00453,0.00098,0.05,,,,,,,,,,,,,1,,
139,-3.95644443035556,0,-7,1.453328993289897,0.0,43.5,1.32,13.2,5.0,-5.0,0.9,0.22,0.06,0.00527,0.00179,0.05,,,,,,,,,,,,,1,,
140,-4.131927223204368,0,-7,2.3676959916207,0.0,43.5,1.32,13.2,5.0,-5.0,0.9,0.22,0.06,0.00453,0.00173,0.05,,,,,,,,,,,,,1,,
141,-4.86066664589778,0,-7,3.218415010759197,0.0,43.5,1.32,13.2,5.0,-5.0,0.9,0.22,0.06,0.00521,0.00178,0.05,,,,,,,,,,,,,1,,
142,-4.9593333111844435,0,-7,2.944458005318397,0.0,43.5,1.32,13.2,5.0,-5.0,0.9,0.22,0.06,0.00446,0.00178,0.05,,,,,,,,,,,,,1,,
143,-5.583490874548367,0,-7,3.053190016405197,0.0,43.5,1.32,13.2,5.0,-5.0,0.9,0.22,0.06,0.00399005,0.00164,0.05,,,,,,,,,,,,,1,,
144,-5.351111051771112,0,-7,3.591221996255103,0.0,43.5,1.32,13.2,5.0,-5.0,0.9,0.22,0.06,0.00453,0.00173,0.05,,,,,,,,,,,,,1,,
145,-2.943490900546908,0,-7,3.533141991417003,0.0,43.5,1.32,13.2,5.0,-5.0,0.9,0.22,0.06,0.00322,0.00179,0.05,,,,,,,,,,,,,1,,
146,-1.473555562228884,0,-7,3.5663940076484972,0.0,43.5,1.32,13.2,5.0,-5.0,0.9,0.22,0.06,0.00338,0.00179,0.05,,,,,,,,,,,,,1,,
147,-2.030618185557816,0,-7,3.469566001182597,0.0,43.5,1.32,13.2,5.0,-5.0,0.9,0.22,0.06,0.00338,0.00233,0.05,,,,,,,,,,,,,1,,
148,-3.500222182273332,0,-7,3.573347996537703,0.0,43.5,1.32,13.2,5.0,-5.0,0.9,0.22,0.06,0.00348,0.0037432,0.05,,,,,,,,,,,,,1,,
149,-4.262181810898908,0,-7,3.586410002546397,0.0,43.5,1.32,13.2,5.0,-5.0,0.9,0.22,0.06,0.00323,0.00375,0.05,,,,,,,,,,,,,1,,
150,-5.3506666713311155,0,-7,3.6264990136302,0.0,43.5,1.32,13.2,5.0,-5.0,0.9,0.22,0.06,0.00327,0.00307,0.05,,,,,,,,,,,,,1,,
151,-5.332581768032724,0,-7,3.657438001083897,0.0,43.5,1.32,13.2,5.0,-5.0,0.9,0.22,0.06,0.00329,0.00234,0.05,,,,,,,,,,,,,1,,
152,-2.8717777967466716,0,-7,3.5245169924028033,0.0,43.5,1.32,13.2,5.0,-5.0,0.9,0.22,0.06,0.00374,0.00198,0.05,,,,,,,,,,,,,1,,
153,-4.116654552113459,0,-7,1.9667249823572999,0.0,43.5,1.32,13.2,5.0,-5.0,0.9,0.22,0.06,0.00374,0.001838,0.05,,,,,,,,,,,,,1,,
154,-2.4642221954199957,0,-7,1.8912720063240003,0.0,43.5,1.32,13.2,5.0,-5.0,0.9,0.22,0.06,0.00384,0.00381,0.05,,,,,,,,,,,,,1,,
155,-2.7370909127301837,0,-7,3.7322909762631036,0.0,43.5,1.32,13.2,5.0,-5.0,0.9,0.22,0.06,0.00436,0.0034,0.05,,,,,,,,,,,,,1,,
156,-4.656666644413332,0,-7,3.787724990844,0.0,43.5,1.32,13.2,5.0,-5.0,0.9,0.22,0.06,0.00374,0.00356,0.05,,,,,,,,,,,,,1,,
157,-5.920799976693815,0,-7,2.692988995990797,0.0,43.5,1.32,13.2,5.0,-5.0,0.9,0.22,0.06,0.00412,0.00309,0.05,,,,,,,,,,,,,1,,
158,-5.459333303242223,0,-7,1.276887011556303,0.0,43.5,1.32,13.2,5.0,-5.0,0.9,0.22,0.06,0.00389,0.0024,0.05,,,,,,,,,,,,,1,,
159,-4.646181819226908,0,-7,1.4771039965245,0.0,43.5,1.32,13.2,5.0,-5.0,0.9,0.22,0.06,0.00513,0.00533,0.05,,,,,,,,,,,,,1,,
160,-2.7551111115377758,0,-7,1.641435004246203,0.0,43.5,1.32,13.2,5.0,-5.0,0.9,0.22,0.06,0.00364,0.00533,0.05,,,,,,,,,,,,,1,,
161,-2.9871272876029082,0,-7,1.769606992864503,0.0,43.5,1.32,13.2,5.0,-5.0,0.9,0.22,0.06,0.00341,0.00498,0.05,,,,,,,,,,,,,1,,
162,-3.3864444149888877,0,-7,2.6898630001029002,0.0,43.5,1.32,13.2,5.0,-5.0,0.9,0.22,0.06,0.0033,0.003,0.05,,,,,,,,,,,,,1,,
163,-2.66116362138546,0,-7,3.224931005676303,0.0,43.5,1.32,13.2,5.0,-5.0,0.9,0.22,0.06,0.00321,0.0032,0.05,,,,,,,,,,,,,1,,
164,-2.9451110786844477,0,-7,3.564351011871297,0.0,43.5,1.32,13.2,5.0,-5.0,0.9,0.22,0.06,0.00309,0.00267917,0.05,,,,,,,,,,,,,1,,
165,-4.741963660503276,0,-7,3.9370409832213,0.0,43.5,1.32,13.2,5.0,-5.0,0.9,0.22,0.06,0.00334,0.00239,0.05,,,,,,,,,,,,,1,,
166,-4.36022221247556,0,-7,3.8638110020564973,0.0,43.5,1.32,13.2,5.0,-5.0,0.9,0.22,0.06,0.00336,0.0022,0.05,,,,,,,,,,,,,1,,
167,-4.7151272860450915,0,-7,2.7807509961819,0.0,43.5,1.32,13.2,5.0,-5.0,0.9,0.22,0.06,0.00336,0.00318,0.05,,,,,,,,,,,,,1,,
168,-5.208666668995559,0,-7,3.8506860098973004,0.0,43.5,1.32,13.2,5.0,-5.0,0.9,0.22,0.08,0.00334,0.00342,0.05,,,,,,,,,,,,,1,,
169,-3.875781820468368,0,-7,2.574474004798497,0.0,43.5,1.32,13.2,5.0,-5.0,0.9,0.22,0.08,0.00329,0.00628,0.05,,,,,,,,,,,,,1,,
170,-2.8133333047177795,0,-7,2.534205007227897,0.0,43.5,1.32,13.2,5.0,-5.0,0.9,0.22,0.08,0.00327,0.00623,0.05,,,,,,,,,,,,,1,,
171,-3.292000028811108,0,-7,2.568038993289,0.0,43.5,1.32,13.2,5.0,-5.0,0.9,0.22,0.08,0.00309,0.00515,0.05,,,,,,,,,,,,,1,,
172,-3.456436365303276,0,-7,2.559422997075897,0.0,43.5,1.32,13.2,5.0,-5.0,0.9,0.22,0.08,0.003,0.00623,0.05,,,,,,,,,,,,,1,,
173,-4.234444464577776,0,-7,84934.8,0.0,43.5,1.32,13.2,5.0,-5.0,0.9,0.22,0.08,0.003,0.00625,0.05,,,,,,,,,,,,,1,,
174,-4.657090899724368,0,-7,3.8765760043428004,0.0,43.5,1.32,13.2,5.0,-5.0,0.9,0.22,0.08,0.00309,0.00609,0.05,,,,,,,,,,,,,1,,
175,-4.194888888459996,0,-7,3.736860023972097,0.0,43.5,1.32,13.2,5.0,-5.0,0.9,0.22,0.08,0.00329,0.00633,0.05,,,,,,,,,,,,,1,,
176,-5.313599988765816,0,-7,3.8738760135500967,0.0,43.5,1.32,13.2,5.0,-5.0,0.9,0.22,0.08,0.0032,0.00674,0.05,,,,,,,,,,,,,1,,
177,-5.4848888609111155,0,-7,3.116415002137803,0.0,43.5,1.32,13.2,5.0,-5.0,0.9,0.22,0.08,0.0032,0.00629,0.05,,,,,,,,,,,,,1,,
178,-3.8153454416443675,0,-7,2.394005996937897,0.0,43.5,1.32,13.2,5.0,-5.0,0.9,0.22,0.08,0.00327,0.00673473,0.05,,,,,,,,,,,,,1,,
179,-4.425333335657772,0,-7,2.096421009705603,0.0,43.5,1.32,13.2,5.0,-5.0,0.9,0.22,0.08,0.00318,0.00633,0.05,,,,,,,,,,,,,1,,
180,-3.200727268564368,0,-7,2.3125860057305974,0.0,43.5,1.32,13.2,5.0,-5.0,0.9,0.22,0.08,0.00249,0.00634,0.05,,,,,,,,,,,,,1,,
181,-5.40822222498222,0,-7,2.0366429925926974,0.0,43.5,1.32,13.2,5.0,-5.0,0.9,0.22,0.08,0.00225,0.00634,0.05,,,,,,,,,,,,,1,,
182,-3.6041454453992756,0,-7,2.068038001291797,0.0,43.5,1.32,13.2,5.0,-5.0,0.9,0.22,0.08,0.00208,0.00634,0.05,,,,,,,,,,,,,1,,
183,-2.441999983786668,0,-7,2.8221569954786974,0.0,43.5,1.32,13.2,5.0,-5.0,0.9,0.22,0.08,0.00165,0.00515,0.05,,,,,,,,,,,,,1,,
184,-3.09229093031346,0,-7,2.574480000434103,0.0,43.5,1.32,13.2,5.0,-5.0,0.9,0.22,0.08,0.00134,0.00623,0.05,,,,,,,,,,,,,1,,
185,-2.671777772908884,0,-7,2.434916993928903,0.0,43.5,1.32,13.2,5.0,-5.0,0.9,0.22,0.08,0.00125,0.00478789,0.05,,,,,,,,,,,,,1,,
186,-1.491490891204368,0,-7,2.3842590073265972,0.0,43.5,1.32,13.2,5.0,-5.0,0.9,0.22,0.08,0.00125,0.00398768,0.05,,,,,,,,,,,,,1,,
187,-1.04244444504,0,-7,2.3081850042021004,0.0,43.5,1.32,13.2,5.0,-5.0,0.9,0.22,0.08,0.00165,0.00562,0.05,,,,,,,,,,,,,1,,
188,-1.0904727224967277,0,-7,2.2799010045381034,0.0,43.5,1.32,13.2,5.0,-5.0,0.9,0.22,0.08,0.00214,0.0048209,0.05,,,,,,,,,,,,,1,,
189,-1.381777776624444,0,-7,2.212880996586303,0.0,43.5,1.32,13.2,5.0,-5.0,0.9,0.22,0.08,0.00165,0.00647669,0.05,,,,,,,,,,,,,1,,
190,-0.9988363591069092,0,-7,2.0969100124931974,0.0,43.5,1.32,13.2,5.0,-5.0,0.9,0.22,0.08,0.00208,0.00854,0.05,,,,,,,,,,,,,1,,
191,-0.7815555585711108,0,-7,2.028374995256397,0.0,43.5,1.32,13.2,5.0,-5.0,0.9,0.22,0.08,0.00165,0.00728,0.05,,,,,,,,,,,,,1,,
192,-1.425599995531632,0,-7,1.852952999744403,0.0,43.5,1.32,13.2,5.0,-5.0,0.9,0.22,0.08,0.00165,0.00733,0.05,,,,,,,,,,,,,1,,
193,-1.1833333240577784,0,-7,1.939668004250397,0.0,43.5,1.32,13.2,5.0,-5.0,0.9,0.22,0.08,0.00208,0.01504,0.05,,,,,,,,,,,,,1,,
194,-1.0287272696007275,0,-7,1.915122002904603,0.0,43.5,1.32,13.2,5.0,-5.0,0.9,0.22,0.08,0.00214,0.01368,0.05,,,,,,,,,,,,,1,,
195,-0.7866666648155555,0,-7,1.8680160023966972,0.0,43.5,1.32,13.2,5.0,-5.0,0.9,0.22,0.08,0.00214,0.01884,0.05,,,,,,,,,,,,,1,,
196,-0.5262545423083631,0,-7,1.7853209949312001,0.0,43.5,1.32,13.2,5.0,-5.0,0.9,0.22,0.08,0.00208,0.0266627,0.05,,,,,,,,,,,,,1,,
197,-0.28088888890222197,0,-7,1.8253169986878002,0.0,43.5,1.32,13.2,5.0,-5.0,0.9,0.22,0.08,0.00208,0.02669551,0.05,,,,,,,,,,,,,1,,
198,-0.1653818184698184,0,-7,2.4360660024966,0.0,43.5,1.32,13.2,5.0,-5.0,0.9,0.22,0.08,0.00165,0.01218,0.05,,,,,,,,,,,,,1,,
199,-0.2817777766066668,0,-7,2.164370996324997,0.0,43.5,1.32,13.2,5.0,-5.0,0.9,0.22,0.08,0.00214,0.01193,0.05,,,,,,,,,,,,,1,,
200,-0.2033333348000004,0,-7,1.752080999340303,0.0,43.5,1.32,13.2,5.0,-5.0,0.9,0.22,0.08,0.00208,0.01504,0.05,,,,,,,,,,,,,1,,
201,-0.32618181793090917,0,-7,1.200875998851297,0.0,43.5,1.32,13.2,5.0,-5.0,0.9,0.22,0.08,0.00165,0.01505,0.05,,,,,,,,,,,,,1,,
202,-0.5142222185911104,0,-7,1.2716280007350032,0.0,43.5,1.32,13.2,5.0,-5.0,0.9,0.22,0.08,0.00214,0.01188264,0.05,,,,,,,,,,,,,1,,
203,-0.33556363690690916,0,-7,1.2973530006857972,0.0,43.5,1.32,13.2,5.0,-5.0,0.9,0.22,0.08,0.00208,0.01075257,0.05,,,,,,,,,,,,,1,,
204,-0.1866666676333332,0,-7,1.9495380052881,0.0,43.5,1.32,13.2,5.0,-5.0,0.9,0.32,0.08,0.00208,0.0108642,0.05,,,,,,,,,,,,,1,,
205,-0.1387636358596368,0,-7,1.681077004336503,0.0,43.5,1.32,13.2,5.0,-5.0,0.9,0.32,0.08,0.00172,0.01091,0.05,,,,,,,,,,,,,1,,
206,-0.1619999993133336,0,-7,1.8111450007665,0.0,43.5,1.32,13.2,5.0,-5.0,0.9,0.32,0.08,0.00165,0.01091,0.05,,,,,,,,,,,,,1,,
207,-0.1898181804109092,0,-7,1.444922988260103,0.0,43.5,1.32,13.2,5.0,-5.0,0.9,0.32,0.08,0.00151,0.01091,0.05,,,,,,,,,,,,,1,,
208,-0.23466666771999958,0,-7,1.824824996838297,0.0,43.5,1.32,13.2,5.0,-5.0,0.9,0.32,0.08,0.00126,0.0104769,0.05,,,,,,,,,,,,,1,,
209,-0.20618181792,0,-7,1.8215130040868972,0.0,43.5,1.32,13.2,5.0,-5.0,0.9,0.32,0.08,0.00105,0.00934,0.05,,,,,,,,,,,,,1,,
210,-0.5273333342600004,0,-7,1.3851479996858969,0.0,43.5,1.32,13.2,5.0,-5.0,0.9,0.32,0.08,0.00102,0.01002,0.05,,,,,,,,,,,,,1,,
211,-1.132581818753454,0,-7,0.7275960016776,0.0,43.5,1.32,13.2,5.0,-5.0,0.9,0.32,0.08,0.00111,0.01056635,0.05,,,,,,,,,,,,,1,,
212,-0.7899999962866667,0,-7,0.4183740006833997,0.0,43.5,1.32,13.2,5.0,-5.0,0.9,0.32,0.08,0.00079,0.01091,0.05,,,,,,,,,,,,,1,,
213,-0.481963637094546,0,-7,0.4275929980613997,0.0,43.5,1.32,13.2,5.0,-5.0,0.9,0.32,0.08,0.00079,0.01013679,0.05,,,,,,,,,,,,,1,,
214,-0.2075555564688888,0,-7,0.3855960001998,0.0,43.5,1.32,13.2,5.0,-5.0,0.9,0.32,0.08,0.00079,0.01112,0.05,,,,,,,,,,,,,1,,
215,-0.109527272886546,0,-7,0.5691150014099994,0.0,43.5,1.32,13.2,5.0,-5.0,0.9,0.32,0.08,0.00064,0.01109,0.05,,,,,,,,,,,,,1,,
216,-0.1346666663866668,0,-7,0.6175109992997997,0.0,43.5,1.32,13.2,5.0,-5.0,0.9,0.32,0.08,0.00064,0.01273,0.05,,,,,,,,,,,,,1,,
217,-0.115200000192,0,-7,0.6410819996066998,0.0,43.5,1.32,13.2,5.0,-5.0,0.9,0.32,0.08,0.00105,0.00759,0.05,,,,,,,,,,,,,1,,
218,-0.15911111036444398,0,-7,0.6502200005648997,0.0,43.5,1.32,13.2,5.0,-5.0,0.9,0.32,0.08,0.00084,0.00567,0.05,,,,,,,,,,,,,1,,
219,-0.1583999992996368,0,-7,0.6439379994338994,0.0,43.5,1.32,13.2,5.0,-5.0,0.9,0.32,0.08,0.00079,0.00480454,0.05,,,,,,,,,,,,,1,,
220,-0.18666666846666718,0,-7,0.5826359995683004,0.0,43.5,1.32,13.2,5.0,-5.0,0.9,0.32,0.08,0.00078,0.00478,0.05,,,,,,,,,,,,,1,,
221,-0.1422545456901816,0,-7,0.7995779984720996,0.0,43.5,1.32,13.2,5.0,-5.0,0.9,0.32,0.08,0.00078,0.00325,0.05,,,,,,,,,,,,,1,,
222,-0.07577777765333281,0,-7,1.316420997040197,0.0,43.5,1.32,13.2,5.0,-5.0,0.9,0.32,0.08,0.00078,0.00339,0.05,,,,,,,,,,,,,1,,
223,-0.0460363631301816,0,-7,0.4294590005451006,0.0,43.5,1.32,13.2,5.0,-5.0,0.9,0.32,0.08,0.00078,0.00339,0.05,,,,,,,,,,,,,1,,
224,-0.0279999996311112,0,-7,0.2802510010638,0.0,43.5,1.32,13.2,5.0,-5.0,0.9,0.32,0.08,0.00078,0.00323,0.05,,,,,,,,,,,,,1,,
225,-0.0004363636276368,0,-7,0.34744500077280027,0.0,43.5,1.32,13.2,5.0,-5.0,0.9,0.32,0.08,0.00078,0.00325,0.05,,,,,,,,,,,,,1,,
226,0.0,0,-7,0.3713369994711,0.0,43.5,1.32,13.2,5.0,-5.0,0.9,0.32,0.08,0.00078,0.00333,0.05,,,,,,,,,,,,,1,,
227,0.0,0,-7,0.38148900122819973,0.0,43.5,1.32,13.2,5.0,-5.0,0.9,0.32,0.08,0.00078,0.00339,0.05,,,,,,,,,,,,,1,,
228,0.0,0,-7,0.3841530016434003,0.0,43.5,1.32,13.2,5.0,-5.0,0.9,0.32,0.08,0.00078,0.00323,0.05,,,,,,,,,,,,,1,,
229,0.0,0,-7,0.3842340014412,0.0,43.5,1.32,13.2,5.0,-5.0,0.9,0.32,0.08,0.00078,0.0032,0.05,,,,,,,,,,,,,1,,
230,0.0,0,-7,0.3400830011241,0.0,43.5,1.32,13.2,5.0,-5.0,0.9,0.32,0.08,0.00078,0.00339,0.05,,,,,,,,,,,,,1,,
231,0.0,0,-7,0.3047039973506997,0.0,43.5,1.32,13.2,5.0,-5.0,0.9,0.32,0.08,0.00078,0.0034,0.05,,,,,,,,,,,,,1,,
232,0.0,0,-7,2.311760990539503,0.0,43.5,1.32,13.2,5.0,-5.0,0.9,0.32,0.08,0.00079,0.00342,0.05,,,,,,,,,,,,,1,,
233,0.0,0,-7,0.366873003,0.0,43.5,1.32,13.2,5.0,-5.0,0.9,0.32,0.08,0.00079,0.0034,0.05,,,,,,,,,,,,,1,,
234,0.0,0,-7,0.144470997954,0.0,43.5,1.32,13.2,5.0,-5.0,0.9,0.32,0.08,0.00079,0.0034,0.05,,,,,,,,,,,,,1,,
235,0.0,0,-7,0.3461550005841003,0.0,43.5,1.32,13.2,5.0,-5.0,0.9,0.32,0.08,0.00115,0.00334,0.05,,,,,,,,,,,,,1,,
236,0.0,0,-7,0.3785190015519,0.0,43.5,1.32,13.2,5.0,-5.0,0.9,0.32,0.08,0.00148,0.0032,0.05,,,,,,,,,,,,,1,,
237,0.0,0,-7,0.3625620006051,0.0,43.5,1.32,13.2,5.0,-5.0,0.9,0.32,0.08,0.00141,0.00178,0.05,,,,,,,,,,,,,1,,
238,0.0,0,-7,0.3604800045755997,0.0,43.5,1.32,13.2,5.0,-5.0,0.9,0.32,0.08,0.00191,0.0022,0.05,,,,,,,,,,,,,1,,
239,0.0,0,-7,0.3224369993915997,0.0,43.5,1.32,13.2,5.0,-5.0,0.9,0.32,0.08,0.00147,0.0034,0.05,,,,,,,,,,,,,1,,
240,0.0,0,-7,0.2600430017978997,0.0,43.5,1.32,13.2,5.0,-5.0,0.9,0.22,0.08,0.00158,0.00278,0.05,,,,,,,,,,,,,1,,
241,0.0,0,-7,0.46490400059730036,0.0,43.5,1.32,13.2,5.0,-5.0,0.9,0.22,0.08,0.00165247,0.00178965,0.05,,,,,,,,,,,,,1,,
242,0.0,0,-7,0.4161060031524003,0.0,43.5,1.32,13.2,5.0,-5.0,0.9,0.22,0.08,0.00176247,0.00178,0.05,,,,,,,,,,,,,1,,
243,0.0,0,-7,0.3273240004317,0.0,43.5,1.32,13.2,5.0,-5.0,0.9,0.22,0.08,0.00152,0.00278,0.05,,,,,,,,,,,,,1,,
244,0.0,0,-7,0.3212429977073997,0.0,43.5,1.32,13.2,5.0,-5.0,0.9,0.22,0.08,0.0014,0.00178,0.05,,,,,,,,,,,,,1,,
245,0.0,0,-7,0.2474399995533,0.0,43.5,1.32,13.2,5.0,-5.0,0.9,0.22,0.08,0.00105,0.00255,0.05,,,,,,,,,,,,,1,,
246,0.0,0,-7,0.2296470000546,0.0,43.5,1.32,13.2,5.0,-5.0,0.9,0.22,0.08,0.0014,0.00417,0.05,,,,,,,,,,,,,1,,
247,0.0,0,-7,0.4257750005813997,0.0,43.5,1.32,13.2,5.0,-5.0,0.9,0.22,0.08,0.00104,0.00164,0.05,,,,,,,,,,,,,1,,
248,0.0,0,-7,0.22909799889090002,0.0,43.5,1.32,13.2,5.0,-5.0,0.9,0.22,0.08,0.00108,0.00178,0.05,,,,,,,,,,,,,1,,
249,0.0,0,-7,0.2652960012354,0.0,43.5,1.32,13.2,5.0,-5.0,0.9,0.22,0.08,0.00108,0.00117,0.05,,,,,,,,,,,,,1,,
250,0.0,0,-7,0.2842589986326,0.0,43.5,1.32,13.2,5.0,-5.0,0.9,0.22,0.08,0.00108,0.00117,0.05,,,,,,,,,,,,,1,,
251,0.0,0,-7,0.3420329996108997,0.0,43.5,1.32,13.2,5.0,-5.0,0.9,0.22,0.08,0.00117,0.00178,0.05,,,,,,,,,,,,,1,,
252,0.0,0,-7,0.3500460006351003,0.0,43.5,1.32,13.2,5.0,-5.0,0.9,0.22,0.08,0.00117,0.00117,0.05,,,,,,,,,,,,,1,,
253,0.0,0,-7,0.34026900007020033,0.0,43.5,1.32,13.2,5.0,-5.0,0.9,0.22,0.08,0.00117,0.00417,0.05,,,,,,,,,,,,,1,,
254,0.0,0,-7,0.3209100003695997,0.0,43.5,1.32,13.2,5.0,-5.0,0.9,0.22,0.08,0.0016,0.00577,0.05,,,,,,,,,,,,,1,,
255,0.0,0,-7,0.2844149997566997,0.0,43.5,1.32,13.2,5.0,-5.0,0.9,0.22,0.08,0.00164,0.00567,0.05,,,,,,,,,,,,,1,,
256,0.0,0,-7,0.2142119991726,0.0,43.5,1.32,13.2,5.0,-5.0,0.9,0.22,0.08,0.00165,0.00573,0.05,,,,,,,,,,,,,1,,
257,0.0,0,-7,0.2704027114736847,0.0,43.5,1.32,13.2,5.0,-5.0,0.9,0.22,0.08,0.00165,0.00577,0.05,,,,,,,,,,,,,1,,
258,0.0,0,-7,0.26959396663401664,0.0,43.5,1.32,13.2,5.0,-5.0,0.9,0.22,0.08,0.00165,0.00567,0.05,,,,,,,,,,,,,1,,
259,0.0,0,-7,0.26014393308963063,0.0,43.5,1.32,13.2,5.0,-5.0,0.9,0.22,0.08,0.00165,0.00573,0.05,,,,,,,,,,,,,1,,
260,0.0,0,-7,0.2862891147488751,0.0,43.5,1.32,13.2,5.0,-5.0,0.9,0.22,0.08,0.00165,0.00929,0.05,,,,,,,,,,,,,1,,
261,0.0,0,-7,0.22756500011549968,0.0,43.5,1.32,13.2,5.0,-5.0,0.9,0.22,0.08,0.00233,0.01099,0.05,,,,,,,,,,,,,1,,
262,0.0,0,-7,0.2860259988165003,0.0,43.5,1.32,13.2,5.0,-5.0,0.9,0.22,0.08,0.00293,0.01183,0.05,,,,,,,,,,,,,1,,
263,0.0,0,-7,0.3419970008766003,0.0,43.5,1.32,13.2,5.0,-5.0,0.9,0.22,0.08,0.00293,0.01183,0.05,,,,,,,,,,,,,1,,
264,0.0,0,-7,0.3326820005346003,0.0,43.5,1.32,13.2,5.0,-5.0,0.9,0.15,0.08,0.00325,0.01453,0.05,,,,,,,,,,,,,1,,
265,0.0,0,-7,0.3412049977935,0.0,43.5,1.32,13.2,5.0,-5.0,0.9,0.15,0.08,0.00188,0.01323,0.05,,,,,,,,,,,,,1,,
266,0.0,0,-7,0.6442680001218003,0.0,43.5,1.32,13.2,5.0,-5.0,0.9,0.15,0.08,0.00108,0.01488,0.05,,,,,,,,,,,,,1,,
267,0.0,0,-7,0.30608700101700026,0.0,43.5,1.32,13.2,5.0,-5.0,0.9,0.15,0.08,0.0025,0.01488,0.05,,,,,,,,,,,,,1,,
268,0.0,0,-7,0.2704230006608997,0.0,43.5,1.32,13.2,5.0,-5.0,0.9,0.15,0.08,0.00118,0.01864,0.05,,,,,,,,,,,,,1,,
269,0.0,0,-7,2.3430390032133,0.0,43.5,1.32,13.2,5.0,-5.0,0.9,0.15,0.08,0.00271,0.04097,0.05,,,,,,,,,,,,,1,,
270,0.0,0,-7,0.0755700010641,0.0,43.5,1.32,13.2,5.0,-5.0,0.9,0.15,0.08,0.00178,0.09045153,0.05,,,,,,,,,,,,,1,,
271,0.0,0,-7,0.7411344521400612,0.0,43.5,1.32,13.2,5.0,-5.0,0.9,0.15,0.08,0.00299,0.08916537,0.05,,,,,,,,,,,,,1,,
272,0.0,0,-7,0.2234071489418262,0.0,43.5,1.32,13.2,5.0,-5.0,0.9,0.15,0.08,0.00687,0.03649,0.05,,,,,,,,,,,,,1,,
273,0.0,0,-7,0.2320620004887003,0.0,43.5,1.32,13.2,5.0,-5.0,0.9,0.15,0.08,0.00898,0.09568565,0.05,,,,,,,,,,,,,1,,
274,0.0,0,-7,0.3100800017009997,0.0,43.5,1.32,13.2,5.0,-5.0,0.9,0.15,0.08,0.00898,0.08383,0.05,,,,,,,,,,,,,1,,
275,0.0,0,-7,0.2973719987520003,0.0,43.5,1.32,13.2,5.0,-5.0,0.9,0.15,0.08,0.00898,0.07335,0.05,,,,,,,,,,,,,1,,
276,0.0,0,-7,0.2960789999231997,0.0,43.5,1.32,13.2,5.0,-5.0,0.9,0.15,0.08,0.00341,0.11749,0.05,,,,,,,,,,,,,1,,
277,0.0,0,-7,0.2002740114363003,0.0,43.5,1.32,13.2,5.0,-5.0,0.9,0.15,0.08,0.00347,0.03847,0.05,,,,,,,,,,,,,1,,
278,0.0,0,-7,0.23761200010560032,0.0,43.5,1.32,13.2,5.0,-5.0,0.9,0.15,0.08,0.00153,0.09245,0.05,,,,,,,,,,,,,1,,
279,0.0,0,-7,0.2244959987688,0.0,43.5,1.32,13.2,5.0,-5.0,0.9,0.15,0.08,0.0009,0.09735551,0.05,,,,,,,,,,,,,1,,
280,0.0,0,-7,0.22415099716379971,0.0,43.5,1.32,13.2,5.0,-5.0,0.9,0.15,0.08,0.0009,0.10827837,0.05,,,,,,,,,,,,,1,,
281,0.0,0,-7,0.2756760001485003,0.0,43.5,1.32,13.2,5.0,-5.0,0.9,0.15,0.08,0.00111,0.09596551,0.05,,,,,,,,,,,,,1,,
282,0.0,0,-7,0.25854900025320005,0.0,43.5,1.32,13.2,5.0,-5.0,0.9,0.15,0.08,0.00039,0.09066014,0.05,,,,,,,,,,,,,1,,
283,0.0,0,-7,1.2582030034215002,0.0,43.5,1.32,13.2,5.0,-5.0,0.9,0.15,0.08,0.0009,0.13809001,0.05,,,,,,,,,,,,,1,,
284,0.0,0,-7,0.2895420022485003,0.0,43.5,1.32,13.2,5.0,-5.0,0.9,0.15,0.08,0.00104,0.10367,0.05,,,,,,,,,,,,,1,,
285,0.0,0,-7,0.3434250010635,0.0,43.5,1.32,13.2,5.0,-5.0,0.9,0.15,0.08,0.00184,0.15828707,0.05,,,,,,,,,,,,,1,,
286,0.0,0,-7,0.3389970006605997,0.0,43.5,1.32,13.2,5.0,-5.0,0.9,0.15,0.08,0.00069,0.10978,0.05,,,,,,,,,,,,,1,,
287,0.0,0,-7,0.3037260039797997,0.0,43.5,1.32,13.2,5.0,-5.0,0.9,0.15,0.08,0.00039,0.12019,0.05,,,,,,,,,,,,,1,,
288,0.0,0,-7,0.2897700018050997,0.0,43.5,1.32,13.2,5.0,-5.0,0.9,0.15,0.08,0.00039,0.09500015,0.05,,,,,,,,,,,,,1,,
